,sqft_living,price
11020,1890,375000.0
11021,2080,315000.0
11022,1700,467500.0
11023,1140,330000.0
11024,3136,665000.0
11025,2590,760000.0
11026,1480,469000.0
11027,1500,408000.0
11028,2660,851000.0
11029,1350,410000.0
11030,860,235000.0
11031,1000,207100.0
11032,2480,560000.0
11033,3860,903000.0
11034,2140,998500.0
11035,1820,268500.0
11036,2220,494950.0
11037,2660,1130000.0
11038,1470,250000.0
11039,2350,449000.0
11040,2980,1225000.0
11041,1870,325000.0
11042,2430,506000.0
11043,2790,751000.0
11044,1370,280000.0
11045,4470,1120000.0
11046,2040,580000.0
11047,2340,665000.0
11048,2520,450000.0
11049,1710,389900.0
11050,1200,427000.0
11051,1330,265000.0
11052,1310,398000.0
11053,3020,354000.0
11054,2260,339950.0
11055,790,399000.0
11056,970,325000.0
11057,2250,998800.0
11058,1530,350000.0
11059,1780,1000000.0
11060,2120,561000.0
11061,1500,245000.0
11062,1500,570000.0
11063,2390,845000.0
11064,2390,314500.0
11065,2920,650000.0
11066,850,298000.0
11067,930,500000.0
11068,3340,870000.0
11069,710,299000.0
11070,2240,527000.0
11071,1060,420000.0
11072,2360,290000.0
11073,3520,1662000.0
11074,1730,499990.0
11075,1170,315000.0
11076,3680,425000.0
11077,2900,630000.0
11078,1290,365000.0
11079,2010,774000.0
11080,1490,368888.0
11081,1930,339500.0
11082,2240,344950.0
11083,2320,450000.0
11084,2990,814950.0
11085,2200,299900.0
11086,1500,315000.0
11087,3860,880000.0
11088,1430,195000.0
11089,3750,910000.0
11090,3100,540000.0
11091,1870,306000.0
11092,2040,272000.0
11093,3700,1295000.0
11094,3150,450000.0
11095,1990,450000.0
11096,1740,310000.0
11097,2080,530000.0
11098,2060,435000.0
11099,1590,485000.0
11100,1760,690000.0
11101,1620,305000.0
11102,1210,300000.0
11103,2040,289950.0
11104,2270,575000.0
11105,6640,1820000.0
11106,1060,219000.0
11107,1940,265000.0
11108,3070,1105000.0
11109,930,200000.0
11110,2180,545000.0
11111,2130,378000.0
11112,800,388000.0
11113,2200,425000.0
11114,1130,536000.0
11115,1970,1175000.0
11116,1680,629950.0
11117,1470,465000.0
11118,2390,545000.0
11119,2300,592000.0
11120,2280,446000.0
11121,1330,375000.0
11122,2640,632500.0
11123,2430,459950.0
11124,2470,485000.0
11125,1440,255000.0
11126,1320,251750.0
11127,2810,725000.0
11128,1370,460000.0
11129,2000,625000.0
11130,1980,530000.0
11131,2050,394950.0
11132,2320,324950.0
11133,1960,330000.0
11134,1910,220000.0
11135,2030,685000.0
11136,2210,500000.0
11137,2610,368000.0
11138,2520,825000.0
11139,1840,660000.0
11140,1570,253000.0
11141,2400,392500.0
11142,1930,605000.0
11143,1160,215000.0
11144,2820,650000.0
11145,3060,877500.0
11146,1320,232500.0
11147,1200,234000.0
11148,1560,380000.0
11149,3070,420000.0
11150,1040,399950.0
11151,1990,256750.0
11152,1690,535000.0
11153,1810,515000.0
11154,2520,770000.0
11155,1570,256000.0
11156,1680,489900.0
11157,1250,165000.0
11158,1280,220000.0
11159,4620,575000.0
11160,1580,375000.0
11161,1650,422250.0
11162,1660,420000.0
11163,2410,608000.0
11164,1720,620000.0
11165,3120,850000.0
11166,2680,463000.0
11167,2640,750000.0
11168,3730,1070000.0
11169,1700,290000.0
11170,2280,525000.0
11171,1220,319000.0
11172,3500,592500.0
11173,2010,350000.0
11174,2130,454900.0
11175,1800,272000.0
11176,1070,357500.0
11177,1020,285000.0
11178,1600,280000.0
11179,1380,477000.0
11180,3270,750000.0
11181,2100,595000.0
11182,2110,525000.0
11183,1640,319000.0
11184,1320,225000.0
11185,2420,485000.0
11186,1390,341000.0
11187,2320,674000.0
11188,2170,442250.0
11189,2710,591000.0
11190,1450,276000.0
11191,1370,394000.0
11192,1810,355000.0
11193,1420,260000.0
11194,2090,300000.0
11195,2090,310000.0
11196,1330,209000.0
11197,1330,344950.0
11198,1910,230000.0
11199,2310,336950.0
11200,2500,700000.0
11201,1310,230000.0
11202,2040,443500.0
11203,2040,471000.0
11204,2400,595000.0
11205,1400,470000.0
11206,1700,600000.0
11207,3160,1381000.0
11208,1340,427800.0
11209,1470,445000.0
11210,1790,382000.0
11211,1560,577000.0
11212,2620,427000.0
11213,1580,255000.0
11214,1090,240000.0
11215,3240,1234580.0
11216,2520,435000.0
11217,2230,1450000.0
11218,2430,425000.0
11219,1020,393000.0
11220,1810,264950.0
11221,3460,746500.0
11222,2020,450000.0
11223,1410,229950.0
11224,750,425000.0
11225,5300,2555000.0
11226,4380,1400000.0
11227,2290,753000.0
11228,720,310000.0
11229,1200,395000.0
11230,2620,725000.0
11231,2120,295000.0
11232,1580,225000.0
11233,4160,1699000.0
11234,1830,431000.0
11235,2000,358500.0
11236,980,595000.0
11237,3040,468000.0
11238,1740,260000.0
11239,1450,375000.0
11240,1560,295000.0
11241,2050,403900.0
11242,1760,269950.0
11243,1740,640000.0
11244,910,221000.0
11245,1700,255000.0
11246,2620,300000.0
11247,1500,270000.0
11248,1630,575000.0
11249,1370,246900.0
11250,1390,635000.0
11251,1540,450000.0
11252,1190,215000.0
11253,4500,785000.0
11254,2370,522500.0
11255,1360,150000.0
11256,870,199950.0
11257,4850,3000000.0
11258,3110,379900.0
11259,3700,950000.0
11260,3500,865000.0
11261,1670,785000.0
11262,1640,245700.0
11263,3400,951000.0
11264,2060,499950.0
11265,1330,257000.0
11266,2330,549000.0
11267,3040,1600000.0
11268,3700,1400000.0
11269,1990,619000.0
11270,2020,311000.0
11271,2980,600000.0
11272,3990,1080000.0
11273,790,436000.0
11274,1060,205000.0
11275,2260,514000.0
11276,1900,530000.0
11277,3361,511000.0
11278,3550,2100000.0
11279,2740,370000.0
11280,2040,500000.0
11281,4070,710000.0
11282,720,270000.0
11283,2000,415000.0
11284,4400,1800000.0
11285,1300,236000.0
11286,1420,278000.0
11287,1540,312000.0
11288,1540,539000.0
11289,2360,498000.0
11290,3720,857000.0
11291,1690,780000.0
11292,2300,650000.0
11293,1650,559500.0
11294,990,219950.0
11295,2130,671500.0
11296,3320,813000.0
11297,1960,182000.0
11298,770,203700.0
11299,2010,740000.0
11300,800,230000.0
11301,910,128000.0
11302,1200,345000.0
11303,3570,663000.0
11304,1820,329950.0
11305,2930,1047500.0
11306,1480,402300.0
11307,3305,492000.0
11308,2230,448000.0
11309,1560,273000.0
11310,1030,335000.0
11311,2380,695000.0
11312,1010,279000.0
11313,2060,485000.0
11314,2370,383000.0
11315,2242,490000.0
11316,1078,240000.0
11317,890,285000.0
11318,2700,524950.0
11319,2450,729000.0
11320,1420,460000.0
11321,1280,687500.0
11322,2910,1168000.0
11323,2430,825000.0
11324,1860,314950.0
11325,1800,470000.0
11326,1960,500000.0
11327,1550,313000.0
11328,840,445000.0
11329,2080,300000.0
11330,2210,619500.0
11331,1210,305000.0
11332,1350,874000.0
11333,1860,477500.0
11334,1940,700000.0
11335,3400,515000.0
11336,2240,590000.0
11337,1170,205000.0
11338,3130,310000.0
11339,1510,442500.0
11340,3740,1078500.0
11341,2690,530000.0
11342,1760,343500.0
11343,2180,334900.0
11344,1560,544300.0
11345,1780,370000.0
11346,1260,245000.0
11347,1570,535000.0
11348,740,202000.0
11349,2020,490000.0
11350,1500,651500.0
11351,1670,270000.0
11352,3620,1164000.0
11353,1010,289000.0
11354,1460,240000.0
11355,1790,790000.0
11356,1760,350000.0
11357,1790,246950.0
11358,1050,400000.0
11359,2590,533000.0
11360,1040,198400.0
11361,4060,495000.0
11362,3190,862000.0
11363,3190,870000.0
11364,2180,875000.0
11365,2120,317000.0
11366,2110,325000.0
11367,1210,615000.0
11368,2410,334950.0
11369,1980,775000.0
11370,2370,600000.0
11371,1720,565000.0
11372,750,292500.0
11373,2510,825000.0
11374,2577,495000.0
11375,1540,525000.0
11376,720,438600.0
11377,1810,507000.0
11378,1380,275900.0
11379,2570,1170000.0
11380,1690,275000.0
11381,1420,355000.0
11382,2130,233000.0
11383,3000,666000.0
11384,2150,317500.0
11385,2280,420000.0
11386,1560,290000.0
11387,1880,320000.0
11388,2320,650000.0
11389,1010,325000.0
11390,1120,165000.0
11391,1560,500000.0
11392,1860,443000.0
11393,1150,213400.0
11394,1920,480000.0
11395,2490,275000.0
11396,1460,299880.0
11397,1820,499950.0
11398,4290,1705000.0
11399,2230,550000.0
11400,2070,300000.0
11401,2480,920000.0
11402,4110,2300000.0
11403,2290,620000.0
11404,1220,253500.0
11405,2620,978000.0
11406,3190,387500.0
11407,850,325000.0
11408,1740,568000.0
11409,2140,525000.0
11410,2070,560000.0
11411,1680,394000.0
11412,1000,484950.0
11413,3340,1295000.0
11414,1260,315000.0
11415,2430,590000.0
11416,560,106000.0
11417,3380,751000.0
11418,1100,474000.0
11419,1700,189000.0
11420,1600,440500.0
11421,2605,1017000.0
11422,1850,589000.0
11423,1830,273000.0
11424,3050,950000.0
11425,1240,277700.0
11426,2100,299900.0
11427,1250,235000.0
11428,1230,464000.0
11429,1690,281000.0
11430,1520,320000.0
11431,1890,282000.0
11432,1990,745000.0
11433,1480,245000.0
11434,1480,250000.0
11435,2120,470000.0
11436,1480,216650.0
11437,1250,440000.0
11438,2010,590000.0
11439,3150,935000.0
11440,3010,848000.0
11441,3920,827500.0
11442,2880,1125000.0
11443,2550,630000.0
11444,1120,340000.0
11445,3140,570000.0
11446,4130,2750000.0
11447,2990,514500.0
11448,1120,360000.0
11449,1570,228900.0
11450,2210,660000.0
11451,2390,647000.0
11452,1520,366000.0
11453,1830,354000.0
11454,2640,850000.0
11455,1740,496700.0
11456,1550,300000.0
11457,1040,390000.0
11458,1640,350000.0
11459,1640,561000.0
11460,1260,475000.0
11461,1170,275000.0
11462,1590,290000.0
11463,1750,199000.0
11464,1770,279900.0
11465,3530,1655000.0
11466,2160,405000.0
11467,2360,615000.0
11468,1980,268000.0
11469,1620,451000.0
11470,2700,850000.0
11471,3270,1180000.0
11472,870,245000.0
11473,840,450000.0
11474,1340,370350.0
11475,1540,543000.0
11476,1650,265000.0
11477,2630,497000.0
11478,1880,419000.0
11479,1980,545800.0
11480,1500,403000.0
11481,1230,195000.0
11482,2520,1125000.0
11483,1970,255000.0
11484,1520,500000.0
11485,2600,855000.0
11486,2290,390000.0
11487,1979,339000.0
11488,2170,1325000.0
11489,1820,429900.0
11490,1200,370900.0
11491,1210,457500.0
11492,1970,499000.0
11493,1040,225000.0
11494,1920,615000.0
11495,1020,455000.0
11496,1660,458000.0
11497,1670,580000.0
11498,3810,966000.0
11499,2020,240000.0
11500,420,229050.0
11501,1390,328500.0
11502,2010,319000.0
11503,1820,650000.0
11504,1630,398500.0
11505,800,250000.0
11506,2270,815000.0
11507,2290,1065000.0
11508,2750,510000.0
11509,590,156000.0
11510,2570,254500.0
11511,2050,760000.0
11512,1610,210000.0
11513,2140,349950.0
11514,1730,676000.0
11515,2440,475000.0
11516,3220,880000.0
11517,4330,1209000.0
11518,1780,420000.0
11519,1230,607000.0
11520,2160,475000.0
11521,1400,395000.0
11522,1900,650000.0
11523,2910,625000.0
11524,2960,849000.0
11525,2010,429950.0
11526,3760,825000.0
11527,1020,505000.0
11528,1290,265000.0
11529,890,283000.0
11530,1620,560000.0
11531,3360,765000.0
11532,2930,610000.0
11533,2940,589000.0
11534,1080,192500.0
11535,4560,3200000.0
11536,1010,550000.0
11537,1790,460000.0
11538,2060,264500.0
11539,1150,339000.0
11540,4030,950000.0
11541,2020,677500.0
11542,2740,690000.0
11543,1930,312000.0
11544,2500,840000.0
11545,2080,357500.0
11546,1460,675000.0
11547,3290,515000.0
11548,1540,491234.0
11549,1310,290000.0
11550,2120,490000.0
11551,2920,810000.0
11552,1150,252000.0
11553,2380,299999.0
11554,2220,400000.0
11555,3020,530000.0
11556,2460,357000.0
11557,1820,365000.0
11558,2620,804000.0
11559,1750,808250.0
11560,2020,360000.0
11561,1240,240000.0
11562,1380,335000.0
11563,1920,380000.0
11564,1680,350000.0
11565,1400,194000.0
11566,1240,310000.0
11567,1410,315000.0
11568,1440,258950.0
11569,1230,479000.0
11570,1550,510000.0
11571,1760,400000.0
11572,5000,1450000.0
11573,2140,680000.0
11574,3510,1750000.0
11575,2010,335000.0
11576,3390,460000.0
11577,2160,440000.0
11578,1300,412250.0
11579,1280,185000.0
11580,1840,286500.0
11581,3200,422000.0
11582,2800,408000.0
11583,1390,306500.0
11584,2600,359900.0
11585,1960,560000.0
11586,1250,259875.0
11587,1250,385000.0
11588,550,188000.0
11589,2500,1142000.0
11590,1250,255000.0
11591,3020,1185000.0
11592,1640,635200.0
11593,1870,355000.0
11594,1760,544000.0
11595,1320,402000.0
11596,1430,575000.0
11597,1580,216000.0
11598,4170,1200000.0
11599,3090,850000.0
11600,1020,238000.0
11601,2180,625000.0
11602,3350,1110000.0
11603,2510,820000.0
11604,1880,355000.0
11605,1810,495000.0
11606,4170,1300000.0
11607,2230,398750.0
11608,3650,835000.0
11609,2830,705000.0
11610,2120,625000.0
11611,2090,550000.0
11612,2600,540000.0
11613,830,519000.0
11614,1975,311000.0
11615,1900,305000.0
11616,2640,395000.0
11617,1610,275000.0
11618,1770,450000.0
11619,1070,324000.0
11620,4590,2795000.0
11621,1540,565000.0
11622,1590,373000.0
11623,1170,613000.0
11624,2880,614000.0
11625,2510,595000.0
11626,1280,440000.0
11627,1570,425000.0
11628,740,407000.0
11629,1740,472000.0
11630,1180,472000.0
11631,2960,1250000.0
11632,1880,412000.0
11633,1150,717000.0
11634,1320,425000.0
11635,1640,299999.0
11636,1470,254000.0
11637,900,178500.0
11638,1510,800000.0
11639,1440,420000.0
11640,1380,319900.0
11641,1150,350000.0
11642,3610,968000.0
11643,1250,491000.0
11644,3510,948000.0
11645,2260,900000.0
11646,2840,270000.0
11647,1430,198000.0
11648,1420,250000.0
11649,2120,615000.0
11650,2080,550000.0
11651,1370,190000.0
11652,1900,629000.0
11653,1660,434000.0
11654,1310,415885.0
11655,1840,550000.0
11656,1040,272000.0
11657,2610,665000.0
11658,1990,510000.0
11659,3080,530000.0
11660,1200,355000.0
11661,1250,255000.0
11662,2640,790000.0
11663,1790,695000.0
11664,1140,255000.0
11665,1790,410000.0
11666,1910,650000.0
11667,1530,675000.0
11668,1050,332888.0
11669,1730,300000.0
11670,1100,320000.0
11671,2100,342500.0
11672,2800,752875.0
11673,5000,1730000.0
11674,880,255000.0
11675,1470,244000.0
11676,3950,1420000.0
11677,980,218000.0
11678,2180,359000.0
11679,3040,840000.0
11680,4130,900000.0
11681,1850,205000.0
11682,1600,205000.0
11683,2070,500000.0
11684,3180,510000.0
11685,6900,1135000.0
11686,2640,1545000.0
11687,1920,210000.0
11688,2030,597500.0
11689,1140,400000.0
11690,1660,412000.0
11691,1390,299950.0
11692,2490,1081000.0
11693,2550,422500.0
11694,1270,410000.0
11695,2980,1400000.0
11696,1470,245000.0
11697,3550,720000.0
11698,780,315000.0
11699,1390,191950.0
11700,2440,455000.0
11701,1260,523000.0
11702,1640,250000.0
11703,1670,294000.0
11704,2380,490000.0
11705,1030,310000.0
11706,1560,265000.0
11707,1640,402000.0
11708,2200,705000.0
11709,3190,589450.0
11710,1200,219950.0
11711,2250,750000.0
11712,1960,478000.0
11713,1250,170000.0
11714,2640,489950.0
11715,2460,1370000.0
11716,1700,319950.0
11717,840,208417.0
11718,1900,410000.0
11719,2160,590000.0
11720,1610,648000.0
11721,1720,255000.0
11722,2190,465000.0
11723,3020,622000.0
11724,1980,306000.0
11725,1880,617000.0
11726,1610,438750.0
11727,3260,1280000.0
11728,3970,995000.0
11729,4570,1580000.0
11730,2620,635000.0
11731,1180,215000.0
11732,1365,530000.0
11733,720,295000.0
11734,1350,245000.0
11735,3060,400000.0
11736,1850,303000.0
11737,1320,330000.0
11738,1990,700000.0
11739,610,126000.0
11740,2500,850000.0
11741,1440,405000.0
11742,2750,869900.0
11743,1790,485000.0
11744,1050,400000.0
11745,1780,299950.0
11746,2200,585000.0
11747,1720,495000.0
11748,5840,2200000.0
11749,1520,447000.0
11750,1320,206000.0
11751,1070,500000.0
11752,1990,302500.0
11753,4980,1250000.0
11754,890,391000.0
11755,1440,250000.0
11756,2440,435000.0
11757,1800,160000.0
11758,2260,451000.0
11759,810,206000.0
11760,2240,590000.0
11761,4560,695000.0
11762,1550,350000.0
11763,3180,1236300.0
11764,2950,395000.0
11765,2190,419000.0
11766,1570,592350.0
11767,3420,855000.0
11768,2420,771000.0
11769,1570,325000.0
11770,3680,1850000.0
11771,1910,545000.0
11772,1780,615000.0
11773,2160,625500.0
11774,1460,232000.0
11775,1370,168000.0
11776,1370,238000.0
11777,1500,260000.0
11778,1210,460000.0
11779,2850,900000.0
11780,1090,289950.0
11781,1450,265000.0
11782,1820,465000.0
11783,1320,370000.0
11784,1670,240000.0
11785,1440,232000.0
11786,980,237502.0
11787,4340,1280000.0
11788,2860,957000.0
11789,1140,218000.0
11790,1120,205000.0
11791,1460,350000.0
11792,2050,256000.0
11793,1250,275000.0
11794,2520,372000.0
11795,2580,688888.0
11796,1200,170000.0
11797,2140,530000.0
11798,3440,905000.0
11799,1800,365000.0
11800,1790,312000.0
11801,1250,400000.0
11802,800,278750.0
11803,1410,510000.0
11804,1330,527700.0
11805,2890,740000.0
11806,2550,512000.0
11807,2880,362000.0
11808,660,225000.0
11809,1470,491500.0
11810,1700,429950.0
11811,1040,375000.0
11812,880,199400.0
11813,2490,364900.0
11814,1210,324950.0
11815,2080,467000.0
11816,1380,380000.0
11817,1620,250000.0
11818,1680,700000.0
11819,1330,206990.0
11820,1730,670000.0
11821,790,315000.0
11822,2240,319950.0
11823,1500,419000.0
11824,1800,205000.0
11825,1980,335000.0
11826,1340,397000.0
11827,750,370000.0
11828,1790,330000.0
11829,5490,1785000.0
11830,1940,399000.0
11831,2670,400000.0
11832,1220,249900.0
11833,1310,717000.0
11834,1930,319000.0
11835,2100,635000.0
11836,1180,355000.0
11837,4320,1600000.0
11838,3140,585000.0
11839,2320,320000.0
11840,2110,305495.0
11841,1790,240000.0
11842,1740,199950.0
11843,3820,1620000.0
11844,2050,770000.0
11845,1680,255000.0
11846,1930,289000.0
11847,3760,494500.0
11848,2370,746000.0
11849,2120,385000.0
11850,2370,688100.0
11851,2350,870300.0
11852,1180,310000.0
11853,2270,500000.0
11854,1830,255000.0
11855,3910,1475000.0
11856,890,154500.0
11857,1820,425000.0
11858,2440,700000.0
11859,1110,410500.0
11860,1870,432000.0
11861,1240,530000.0
11862,1560,465000.0
11863,1910,498688.0
11864,2200,573500.0
11865,2530,349900.0
11866,1130,220000.0
11867,820,260000.0
11868,960,290000.0
11869,1980,615000.0
11870,3370,730000.0
11871,7420,1950000.0
11872,1800,332500.0
11873,3990,650000.0
11874,4070,1400000.0
11875,1640,465000.0
11876,3730,690000.0
11877,1220,289900.0
11878,3490,1620000.0
11879,1730,339950.0
11880,3430,367999.0
11881,2320,380000.0
11882,2030,440000.0
11883,4850,975000.0
11884,1340,309500.0
11885,1130,350000.0
11886,1180,215000.0
11887,910,254000.0
11888,1630,567000.0
11889,710,402000.0
11890,1520,365000.0
11891,2820,625000.0
11892,1970,432000.0
11893,2240,335500.0
11894,1860,672500.0
11895,1780,336000.0
11896,1788,294400.0
11897,1880,541900.0
11898,2300,505000.0
11899,1610,255000.0
11900,2270,435000.0
11901,1230,636000.0
11902,3420,655000.0
11903,1670,280500.0
11904,1120,520000.0
11905,2580,354000.0
11906,3847,810000.0
11907,3630,400000.0
11908,3580,879900.0
11909,4050,1288000.0
11910,3240,902500.0
11911,1540,900000.0
11912,2550,419500.0
11913,2340,685000.0
11914,2320,429950.0
11915,1640,464950.0
11916,910,239900.0
11917,2550,406250.0
11918,2660,447000.0
11919,1480,466800.0
11920,2810,674000.0
11921,830,525000.0
11922,3510,674950.0
11923,2480,374900.0
11924,3720,1443920.0
11925,2150,559500.0
11926,2370,522500.0
11927,4310,1130000.0
11928,2990,498500.0
11929,1350,571000.0
11930,2370,543000.0
11931,1410,271920.0
11932,1170,104950.0
11933,1800,485500.0
11934,3650,1210000.0
11935,1490,260250.0
11936,3610,875909.0
11937,2050,455000.0
11938,1092,309000.0
11939,2010,229000.0
11940,1680,250000.0
11941,2510,600000.0
11942,2280,535000.0
11943,2510,571000.0
11944,3190,1030000.0
11945,4690,600000.0
11946,1850,469500.0
11947,4160,1150000.0
11948,2220,785000.0
11949,2870,872750.0
11950,3950,900000.0
11951,1740,350000.0
11952,4780,2575000.0
11953,3160,940000.0
11954,1990,185000.0
11955,3920,850000.0
11956,960,201000.0
11957,1540,499000.0
11958,1970,315000.0
11959,1880,509950.0
11960,2000,286300.0
11961,1990,590000.0
11962,1400,325000.0
11963,3190,625000.0
11964,1000,378000.0
11965,1670,239950.0
11966,2100,550000.0
11967,1010,325000.0
11968,2030,831000.0
11969,1090,249000.0
11970,2440,484000.0
11971,2500,395000.0
11972,3420,839900.0
11973,2850,760000.0
11974,2030,750000.0
11975,4590,3000000.0
11976,2230,440000.0
11977,1810,501000.0
11978,4000,739000.0
11979,1490,685650.0
11980,4225,1005000.0
11981,2120,980000.0
11982,1030,275000.0
11983,2310,319950.0
11984,1830,448500.0
11985,2120,437000.0
11986,2500,330000.0
11987,2470,365000.0
11988,940,329000.0
11989,3260,681500.0
11990,1660,566000.0
11991,4370,897500.0
11992,2620,738000.0
11993,1500,185000.0
11994,910,445000.0
11995,1430,175000.0
11996,900,315000.0
11997,1250,445000.0
11998,3850,1400000.0
11999,3450,832500.0
12000,3950,771150.0
12001,1950,225000.0
12002,1700,389950.0
12003,2370,435000.0
12004,1600,845000.0
12005,4060,1300000.0
12006,1322,350000.0
12007,1140,250000.0
12008,1280,370000.0
12009,3080,750000.0
12010,1210,439950.0
12011,1950,395000.0
12012,1450,375000.0
12013,1590,263000.0
12014,1240,185000.0
12015,1440,500000.0
12016,3470,920000.0
12017,5100,936000.0
12018,2430,1500000.0
12019,2420,1100000.0
12020,1510,247000.0
12021,1200,289500.0
12022,2240,432500.0
12023,1870,680000.0
12024,1110,589000.0
12025,3210,756450.0
12026,2090,536650.0
12027,1320,540000.0
12028,1340,385000.0
12029,1020,485000.0
12030,1220,240000.0
12031,1220,415500.0
12032,1390,550000.0
12033,2970,1260000.0
12034,1440,430000.0
12035,1550,415000.0
12036,1904,365000.0
12037,1400,257000.0
12038,2140,420000.0
12039,1320,338995.0
12040,2620,615000.0
12041,2300,312500.0
12042,2000,513000.0
12043,2960,857500.0
12044,2700,1060000.0
12045,1740,585000.0
12046,1770,350500.0
12047,1290,215000.0
12048,1450,440000.0
12049,1420,270000.0
12050,1330,385000.0
12051,1760,688500.0
12052,2010,700000.0
12053,2560,585000.0
12054,1260,401000.0
12055,2420,655000.0
12056,1010,317000.0
12057,1770,500000.0
12058,890,314963.0
12059,1670,715000.0
12060,1360,280000.0
12061,2120,531000.0
12062,1910,617000.0
12063,1480,440000.0
12064,1090,140000.0
12065,1670,661000.0
12066,1670,697000.0
12067,3650,1195000.0
12068,1970,535000.0
12069,1320,404500.0
12070,1710,396500.0
12071,1740,450000.0
12072,2200,605000.0
12073,2010,699000.0
12074,3910,805000.0
12075,470,156000.0
12076,2330,595000.0
12077,1930,285000.0
12078,3270,725000.0
12079,1650,216300.0
12080,2220,410000.0
12081,2470,597000.0
12082,1300,325000.0
12083,2530,355000.0
12084,2400,338000.0
12085,1500,210000.0
12086,1700,423000.0
12087,2120,249500.0
12088,2240,325000.0
12089,1540,257000.0
12090,1890,550000.0
12091,1260,490000.0
12092,1160,299000.0
12093,1300,295000.0
12094,3220,630000.0
12095,2020,320000.0
12096,2990,1110000.0
12097,1420,398000.0
12098,1020,218000.0
12099,2400,590000.0
12100,3640,1595000.0
12101,1550,348500.0
12102,1870,592500.0
12103,2340,505000.0
12104,3350,1430000.0
12105,1710,502000.0
12106,1180,257500.0
12107,1600,405000.0
12108,1300,427000.0
12109,1040,290000.0
12110,1220,222000.0
12111,2240,315000.0
12112,1420,371000.0
12113,1580,279900.0
12114,2390,250000.0
12115,2260,599000.0
12116,1890,267300.0
12117,1830,585000.0
12118,1000,350000.0
12119,2180,506000.0
12120,2320,400000.0
12121,840,151100.0
12122,840,251000.0
12123,2350,555000.0
12124,2040,467500.0
12125,2370,479000.0
12126,1590,247000.0
12127,1380,299500.0
12128,1940,306888.0
12129,3320,675000.0
12130,1090,577000.0
12131,1650,219950.0
12132,1110,375000.0
12133,2110,650000.0
12134,1850,975000.0
12135,600,229000.0
12136,2760,575000.0
12137,2970,815000.0
12138,2300,525000.0
12139,2030,471000.0
12140,2160,450000.0
12141,1650,590000.0
12142,3140,744000.0
12143,2690,460000.0
12144,1940,299000.0
12145,1220,231000.0
12146,1300,195000.0
12147,1660,305000.0
12148,3390,895000.0
12149,2310,1110000.0
12150,950,339000.0
12151,2400,885000.0
12152,1780,375000.0
12153,1280,367400.0
12154,1930,700000.0
12155,2560,667000.0
12156,920,200000.0
12157,1900,552775.0
12158,2270,452000.0
12159,2080,418000.0
12160,1460,601500.0
12161,1670,600000.0
12162,2810,340000.0
12163,2370,310000.0
12164,1700,290000.0
12165,1630,438000.0
12166,2930,718000.0
12167,860,200000.0
12168,1980,479900.0
12169,2080,400000.0
12170,1060,219950.0
12171,1590,300000.0
12172,1980,437000.0
12173,1720,350000.0
12174,1350,626000.0
12175,2080,490000.0
12176,2090,289000.0
12177,2030,595000.0
12178,2680,676000.0
12179,1820,389000.0
12180,1300,240000.0
12181,2210,382500.0
12182,1400,511555.0
12183,2040,710500.0
12184,2420,429000.0
12185,1920,170000.0
12186,3860,2135000.0
12187,2760,480000.0
12188,3450,1665000.0
12189,1040,225000.0
12190,2220,615000.0
12191,2470,438950.0
12192,1300,242000.0
12193,1960,560000.0
12194,2040,857500.0
12195,3030,685000.0
12196,2260,486000.0
12197,2670,749000.0
12198,1520,260000.0
12199,3610,1015000.0
12200,1130,565000.0
12201,1480,355000.0
12202,3540,775000.0
12203,2100,335000.0
12204,3366,1300000.0
12205,1810,545000.0
12206,1680,540000.0
12207,2450,687500.0
12208,1150,115000.0
12209,1150,227000.0
12210,3240,870000.0
12211,3480,1190000.0
12212,2800,375000.0
12213,3240,902000.0
12214,1480,269500.0
12215,1700,570000.0
12216,1240,359950.0
12217,3720,1450000.0
12218,1910,615000.0
12219,2120,250000.0
12220,3020,530000.0
12221,2250,474950.0
12222,1650,490000.0
12223,880,210000.0
12224,1860,265500.0
12225,3840,1462500.0
12226,2192,310000.0
12227,1590,324500.0
12228,3700,599000.0
12229,3670,525000.0
12230,1630,400000.0
12231,4230,887500.0
12232,1060,344000.0
12233,2700,525000.0
12234,2110,385000.0
12235,3720,820000.0
12236,3440,1305000.0
12237,2420,549000.0
12238,1090,180000.0
12239,2910,589000.0
12240,1050,350000.0
12241,1610,197400.0
12242,1760,267000.0
12243,1540,480000.0
12244,2580,650000.0
12245,1370,600000.0
12246,1440,490000.0
12247,1410,225000.0
12248,1980,640000.0
12249,2440,710000.0
12250,1350,325000.0
12251,3130,595000.0
12252,880,128750.0
12253,1920,465000.0
12254,2700,710000.0
12255,1670,605000.0
12256,3470,994000.0
12257,1820,489950.0
12258,1310,365000.0
12259,1790,359950.0
12260,2460,495000.0
12261,1060,255000.0
12262,1340,330000.0
12263,1480,450000.0
12264,3500,655000.0
12265,2910,485000.0
12266,1940,375000.0
12267,2280,570000.0
12268,1190,350000.0
12269,1260,550000.0
12270,2270,513000.0
12271,1990,450000.0
12272,1500,432500.0
12273,2060,432000.0
12274,1950,480000.0
12275,1790,402200.0
12276,1520,650000.0
12277,3240,1199500.0
12278,2440,312000.0
12279,2220,610000.0
12280,2640,823000.0
12281,1450,471000.0
12282,1550,481015.0
12283,6200,1959000.0
12284,2810,624000.0
12285,2080,480000.0
12286,1370,815000.0
12287,2920,1650000.0
12288,1000,180000.0
